payment_id,invoice_id,payment_date,amount,payment_source
PAY-0018963,INV-2026-019302,2026-02-27,6705.39,Check
PAY-0013297,INV-2024-013535,2024-02-05,2256.06,ACH
PAY-0010220,INV-2026-010405,2026-03-20,3836.10,Card
PAY-0008775,INV-2025-008936,2025-05-19,3206.52,ACH
PAY-0003064,INV-2024-003103,2025-02-19,1734.00,ACH
PAY-0002114,INV-2024-002139,2024-05-17,4329.53,ACH
PAY-0015545,INV-2025-015831,2025-12-05,100.00,ACH
PAY-0015871,INV-2025-016161,2025-07-08,3683.41,Check
PAY-0019363,INV-2024-019708,2024-04-17,3148.61,Check
PAY-0009717,INV-2026-009897,2026-02-24,7267.15,Check
PAY-0002090,INV-2025-002115,2025-10-31,2590.05,ACH
PAY-0003316,INV-2025-003359,2025-10-17,7400.69,ACH
PAY-0019116,INV-2024-019456,2024-08-02,1744.29,Check
PAY-0001611,INV-2024-001631,2024-05-20,3508.22,ACH
PAY-0004088,INV-2026-004149,2026-02-13,5348.14,ACH
PAY-0017873,INV-2025-018191,2025-10-02,2620.42,Check
PAY-0009421,INV-2026-009597,2026-02-16,5786.69,Card
PAY-0019329,INV-2025-019674,2025-05-30,1641.14,ACH
PAY-0002069,INV-2025-002094,2025-08-22,3018.66,ACH
PAY-0010854,INV-2024-011047,2024-05-27,5502.13,Wire
PAY-0001741,INV-2026-001764,2026-04-17,2889.33,ACH
PAY-0007182,INV-2024-007302,2024-09-18,4041.77,ACH
PAY-0018217,INV-2025-018544,2025-02-28,2995.00,Wire
PAY-0014217,INV-2026-014474,2026-03-10,2582.68,Card
PAY-0018577,INV-2026-018913,2026-02-06,2788.27,ACH
PAY-0013857,INV-2026-014104,2026-04-03,2608.70,ACH
PAY-0007943,INV-2026-008091,2026-02-04,2148.04,Check
PAY-0007022,INV-2026-007135,2026-04-09,4219.42,ACH
PAY-0009445,INV-2026-009621,2026-04-03,13175.18,ACH
PAY-0000924,INV-2024-000938,2024-07-05,1728.45,ACH
PAY-0003191,INV-2026-003232,2026-03-13,3597.24,ACH
PAY-0007642,INV-2025-007777,2025-12-10,4068.19,Check
PAY-0019082,INV-2026-019422,2026-03-16,7313.60,ACH
PAY-0010137,INV-2025-010321,2025-03-06,4771.53,ACH
PAY-0017105,INV-2025-017412,2026-01-27,2962.36,ACH
PAY-0017704,INV-2026-018020,2026-02-19,6520.46,Card
PAY-0016994,INV-2025-017299,2026-01-08,2409.17,Check
PAY-0010777,INV-2026-010969,2026-04-17,3296.58,Check
PAY-0009166,INV-2026-009334,2026-04-07,3514.86,ACH
PAY-0006975,INV-2024-007087,2025-01-21,2565.24,ACH
PAY-0006512,INV-2024-006615,2024-04-15,3172.10,Check
PAY-0001894,INV-2024-001917,2024-10-25,100.00,Card
PAY-0014839,INV-2026-015106,2026-01-30,7548.33,ACH
PAY-0008284,INV-2026-008435,2026-01-23,1485.61,Check
PAY-0004697,INV-2026-004769,2026-03-06,3414.93,ACH
PAY-0004075,INV-2026-004133,2026-04-20,16055.04,ACH
PAY-0009778,INV-2024-009960,2024-06-19,5004.88,Check
PAY-0018002,INV-2024-018323,2024-03-01,9423.07,Card
PAY-0004821,INV-2026-004893,2026-02-16,446.91,Check
PAY-0011187,INV-2026-011389,2026-03-09,4846.63,ACH
PAY-0003842,INV-2026-003894,2026-03-20,14272.78,ACH
PAY-0004067,INV-2026-004125,2026-03-06,3730.44,ACH
PAY-0018481,INV-2026-018815,2026-04-09,3418.60,ACH
PAY-0008562,INV-2024-008717,2024-06-13,7973.52,Check
PAY-0011560,INV-2024-011765,2024-08-29,5280.31,Wire
PAY-0014085,INV-2025-014340,2025-11-07,5132.23,Card
PAY-0018578,INV-2026-018914,2026-03-31,1141.49,Check
PAY-0007660,INV-2024-007798,2024-08-22,4638.25,ACH
PAY-0014357,INV-2024-014620,2025-01-24,16116.25,Check
PAY-0010498,INV-2025-010688,2025-03-07,16972.06,Check
PAY-0002282,INV-2024-002307,2024-08-19,12965.95,ACH
PAY-0000043,INV-2024-000043,2024-08-16,2889.12,Card
PAY-0015278,INV-2025-015550,2025-08-28,12540.27,ACH
PAY-0000887,INV-2026-000900,2026-04-10,2150.44,ACH
PAY-0004068,INV-2026-004126,2026-04-29,4540.28,Check
PAY-0005629,INV-2026-005710,2026-02-18,1185.32,ACH
PAY-0008617,INV-2025-008772,2025-05-09,2362.87,ACH
PAY-0013096,INV-2025-013332,2025-09-26,16297.29,ACH
PAY-0010207,INV-2026-010392,2026-03-03,4620.68,Check
PAY-0017635,INV-2026-017950,2026-02-06,4889.31,ACH
PAY-0015102,INV-2025-015374,2026-01-30,12337.05,Check
PAY-0011650,INV-2024-011855,2024-04-25,4286.20,ACH
PAY-0004481,INV-2025-004548,2026-02-10,5817.30,ACH
PAY-0016448,INV-2025-016740,2025-08-01,4182.21,ACH
PAY-0012131,INV-2025-012345,2025-06-06,8921.93,ACH
PAY-0016977,INV-2024-017282,2024-04-01,17351.54,ACH
PAY-0011659,INV-2025-011864,2025-09-05,4388.86,ACH
PAY-0006579,INV-2026-006682,2026-01-16,100.00,Wire
PAY-0018671,INV-2025-019008,2025-04-18,3106.32,Check
PAY-0001167,INV-2026-001184,2026-04-10,2184.21,ACH
PAY-0004960,INV-2026-005032,2026-04-27,4740.76,Check
PAY-0018666,INV-2024-019003,2024-08-16,2110.90,Check
PAY-0013300,INV-2024-013538,2024-06-28,2842.58,Check
PAY-0010542,INV-2026-010732,2026-04-28,5248.90,Check
PAY-0018027,INV-2024-018349,2024-07-23,3492.53,ACH
PAY-0013775,INV-2026-014022,2026-04-03,2615.91,ACH
PAY-0002900,INV-2024-002935,2025-01-21,1693.24,Card
PAY-0009061,INV-2025-009228,2026-03-03,16736.90,Check
PAY-0018611,INV-2026-018947,2026-02-02,7071.11,Check
PAY-0002152,INV-2024-002177,2024-05-16,3121.27,ACH
PAY-0015363,INV-2024-015641,2024-05-03,9902.03,Check
PAY-0007364,INV-2024-007487,2024-06-24,5990.50,Wire
PAY-0010163,INV-2025-010347,2025-08-20,2613.93,Check
PAY-0002035,INV-2026-002059,2026-02-17,4918.68,ACH
PAY-0018006,INV-2025-018327,2025-02-27,16258.42,ACH
PAY-0004241,INV-2024-004304,2024-06-07,2052.15,ACH
PAY-0002322,INV-2025-002347,2025-10-16,15535.94,Check
PAY-0006334,INV-2024-006434,2024-04-12,6500.00,Check
PAY-0006483,INV-2025-006585,2025-07-25,7848.00,ACH
PAY-0002708,INV-2026-002741,2026-04-17,4615.12,ACH
PAY-0004588,INV-2026-004656,2026-03-13,5241.33,Check
PAY-0001583,INV-2026-001603,2026-03-27,1531.84,Check
PAY-0002014,INV-2026-002038,2026-03-27,4101.39,ACH
PAY-0009249,INV-2024-009422,2024-09-12,1493.97,ACH
PAY-0011754,INV-2026-011959,2026-03-02,4721.55,Check
PAY-0016105,INV-2025-016395,2025-09-11,5335.97,ACH
PAY-0007626,INV-2024-007761,2024-07-29,1923.02,ACH
PAY-0004468,INV-2026-004535,2026-04-24,6375.14,ACH
PAY-0013010,INV-2025-013242,2025-02-12,3418.53,Check
PAY-0013522,INV-2024-013766,2024-09-09,5161.41,ACH
PAY-0000643,INV-2026-000655,2026-03-25,15319.23,ACH
PAY-0005760,INV-2026-005844,2026-03-20,3603.83,ACH
PAY-0014591,INV-2024-014857,2024-05-14,23062.97,Check
PAY-0004248,INV-2025-004311,2025-03-05,4676.17,ACH
PAY-0013523,INV-2024-013767,2024-10-25,5145.89,ACH
PAY-0013306,INV-2025-013544,2025-02-20,3827.38,ACH
PAY-0010102,INV-2026-010286,2026-04-10,2374.92,ACH
PAY-0009895,INV-2025-010078,2025-04-18,7081.93,ACH
PAY-0005678,INV-2025-005759,2025-11-13,4768.11,Check
PAY-0001091,INV-2026-001107,2026-04-17,8944.06,ACH
PAY-0017061,INV-2026-017366,2026-04-06,3487.92,ACH
PAY-0011965,INV-2024-012177,2024-11-12,8462.15,Wire
PAY-0002153,INV-2024-002178,2024-08-02,2638.41,ACH
PAY-0000854,INV-2025-000867,2025-03-04,3172.98,Check
PAY-0016525,INV-2026-016818,2026-03-31,2393.18,Check
PAY-0010572,INV-2026-010762,2026-03-31,6085.47,ACH
PAY-0005690,INV-2025-005772,2025-04-25,2938.93,Check
PAY-0007108,INV-2026-007225,2026-01-30,4176.54,ACH
PAY-0004624,INV-2025-004694,2025-05-23,9468.97,ACH
PAY-0015987,INV-2026-016277,2026-03-20,13795.29,Check
PAY-0005775,INV-2026-005859,2026-02-02,2949.71,Check
PAY-0011096,INV-2025-011297,2025-08-15,5670.14,Card
PAY-0011535,INV-2026-011740,2026-02-25,5768.04,Check
PAY-0000713,INV-2026-000725,2026-03-11,3418.38,ACH
PAY-0002861,INV-2026-002896,2026-04-23,8909.73,ACH
PAY-0011983,INV-2024-012195,2024-04-26,14172.73,Card
PAY-0012367,INV-2026-012586,2026-03-06,4125.10,Card
PAY-0002812,INV-2024-002847,2024-06-20,4508.46,Check
PAY-0006519,INV-2024-006622,2024-12-09,698.25,Card
PAY-0013702,INV-2024-013947,2024-05-23,15663.05,ACH
PAY-0010453,INV-2024-010642,2024-03-19,3089.24,Check
PAY-0009893,INV-2024-010076,2025-01-10,4113.60,ACH
PAY-0012767,INV-2025-012996,2025-10-24,2015.45,ACH
PAY-0017100,INV-2025-017407,2025-06-30,1793.04,ACH
PAY-0000061,INV-2024-000062,2024-04-26,5578.59,Check
PAY-0006341,INV-2025-006441,2025-07-04,9204.76,Card
PAY-0006268,INV-2026-006368,2026-04-14,4517.72,ACH
PAY-0019468,INV-2024-019814,2024-10-11,6986.06,ACH
PAY-0004395,INV-2025-004460,2025-04-07,2684.11,Check
PAY-0011315,INV-2025-011519,2025-09-10,3473.23,ACH
PAY-0013975,INV-2026-014227,2026-02-23,6607.26,ACH
PAY-0002460,INV-2026-002487,2026-04-17,5571.62,ACH
PAY-0005216,INV-2025-005293,2025-10-17,4570.75,Card
PAY-0008584,INV-2024-008739,2024-09-11,4307.82,Check
PAY-0007716,INV-2025-007857,2025-04-02,3475.52,Check
PAY-0001217,INV-2026-001235,2026-03-20,2214.36,ACH
PAY-0008831,INV-2025-008992,2025-03-27,4459.86,Card
PAY-0004304,INV-2024-004367,2024-08-16,1575.67,Check
PAY-0008510,INV-2025-008665,2026-01-16,2628.61,Card
PAY-0009762,INV-2025-009943,2025-09-08,4332.13,ACH
PAY-0012255,INV-2026-012471,2026-03-20,4364.51,Check
PAY-0001861,INV-2025-001884,2025-04-04,352.63,ACH
PAY-0015903,INV-2024-016193,2024-12-27,9671.25,Check
PAY-0005534,INV-2026-005614,2026-02-27,1736.20,ACH
PAY-0012405,INV-2025-012625,2025-03-14,2591.99,ACH
PAY-0012465,INV-2024-012687,2025-01-03,2701.20,ACH
PAY-0019324,INV-2024-019669,2024-08-23,3849.97,ACH
PAY-0004547,INV-2024-004614,2024-07-29,5557.07,ACH
PAY-0004274,INV-2026-004337,2026-04-08,5223.44,Check
PAY-0017250,INV-2024-017557,2025-02-25,2776.02,ACH
PAY-0001293,INV-2025-001311,2025-12-30,14246.84,ACH
PAY-0012456,INV-2024-012678,2024-02-09,6667.57,Check
PAY-0005670,INV-2026-005751,2026-02-24,3107.96,Card
PAY-0007179,INV-2026-007298,2026-03-25,5304.23,ACH
PAY-0002054,INV-2026-002078,2026-04-01,8634.19,Check
PAY-0015515,INV-2024-015801,2024-09-09,2359.88,Card
PAY-0008765,INV-2024-008926,2024-06-04,2135.59,Wire
PAY-0006621,INV-2024-006724,2024-04-05,2835.92,Card
PAY-0009117,INV-2025-009285,2025-04-04,10208.55,ACH
PAY-0009287,INV-2026-009461,2026-01-20,2992.78,Wire
PAY-0007945,INV-2026-008093,2026-04-10,3128.06,ACH
PAY-0005631,INV-2026-005712,2026-04-03,4411.33,Check
PAY-0005800,INV-2026-005884,2026-03-13,5861.68,ACH
PAY-0009089,INV-2026-009257,2026-03-26,3888.59,ACH
PAY-0003604,INV-2026-003648,2026-02-25,11110.58,Card
PAY-0016717,INV-2026-017017,2026-04-15,1153.18,Check
PAY-0008700,INV-2025-008859,2025-02-10,1725.94,ACH
PAY-0003895,INV-2025-003950,2025-11-27,6694.39,ACH
PAY-0015566,INV-2026-015852,2026-03-04,4874.37,ACH
PAY-0006198,INV-2026-006298,2026-04-24,18028.94,ACH
PAY-0010179,INV-2024-010364,2024-07-18,11052.16,ACH
PAY-0004157,INV-2024-004218,2024-02-14,2628.71,ACH
PAY-0001970,INV-2026-001993,2026-03-23,4508.82,Check
PAY-0012191,INV-2024-012406,2024-05-24,13154.90,ACH
PAY-0017182,INV-2026-017489,2026-04-07,8079.02,Check
PAY-0005542,INV-2024-005622,2024-07-26,2618.44,ACH
PAY-0011239,INV-2026-011443,2026-03-26,2010.94,ACH
PAY-0017240,INV-2024-017547,2024-11-22,9645.54,Card
PAY-0012147,INV-2026-012361,2026-03-13,4701.60,ACH
PAY-0007294,INV-2024-007415,2024-08-22,1815.94,Check
PAY-0010620,INV-2026-010810,2026-03-05,8646.80,ACH
PAY-0003537,INV-2025-003581,2025-02-20,3209.90,Card
PAY-0001074,INV-2024-001090,2024-12-06,3882.19,ACH
PAY-0009718,INV-2026-009898,2026-03-09,2876.51,ACH
PAY-0007303,INV-2025-007424,2025-10-24,2535.54,ACH
PAY-0016204,INV-2026-016494,2026-04-22,5738.20,Wire
PAY-0010989,INV-2024-011190,2024-03-08,5146.62,ACH
PAY-0014819,INV-2026-015086,2026-03-12,3015.93,ACH
PAY-0018543,INV-2025-018877,2025-04-22,3741.92,ACH
PAY-0001194,INV-2026-001211,2026-04-07,3094.26,ACH
PAY-0008642,INV-2025-008799,2025-11-25,4962.21,ACH
PAY-0000635,INV-2026-000647,2026-04-09,1696.68,ACH
PAY-0012971,INV-2026-013203,2026-03-23,2633.26,ACH
PAY-0001143,INV-2025-001159,2025-09-01,7758.87,Check
PAY-0002179,INV-2026-002204,2026-01-30,6415.13,Check
PAY-0017592,INV-2024-017906,2024-12-02,13412.02,ACH
PAY-0016301,INV-2026-016591,2026-01-08,4664.07,Check
PAY-0010446,INV-2025-010635,2025-08-13,2306.78,ACH
PAY-0010700,INV-2026-010890,2026-02-20,696.23,Check
PAY-0007878,INV-2026-008026,2026-04-06,2550.75,ACH
PAY-0006670,INV-2026-006773,2026-04-21,3817.02,ACH
PAY-0011446,INV-2025-011650,2025-07-23,2110.76,ACH
PAY-0018199,INV-2026-018526,2026-03-09,4518.66,Check
PAY-0017015,INV-2025-017320,2025-02-05,1831.04,ACH
PAY-0009933,INV-2026-010116,2026-04-23,1719.85,ACH
PAY-0004032,INV-2025-004090,2025-12-15,100.00,Wire
PAY-0010188,INV-2024-010373,2024-02-26,14535.19,ACH
PAY-0004362,INV-2025-004425,2025-07-16,4183.93,ACH
PAY-0004879,INV-2026-004951,2026-03-26,6499.18,Check
PAY-0005179,INV-2024-005253,2024-04-19,2999.69,ACH
PAY-0016426,INV-2025-016718,2025-02-18,1743.60,Check
PAY-0012008,INV-2026-012220,2026-03-24,3350.68,ACH
PAY-0004255,INV-2025-004318,2025-10-29,3675.18,Card
PAY-0004050,INV-2026-004108,2026-02-12,5464.36,ACH
PAY-0002260,INV-2026-002285,2026-03-27,4742.20,Check
PAY-0007023,INV-2026-007136,2026-04-24,2690.48,Card
PAY-0014311,INV-2024-014570,2024-08-30,3790.76,Card
PAY-0004354,INV-2024-004417,2024-09-20,5185.19,ACH
PAY-0012874,INV-2026-013105,2026-03-27,7380.94,ACH
PAY-0018074,INV-2025-018399,2025-07-16,2196.47,ACH
PAY-0018635,INV-2025-018971,2025-11-21,4698.19,ACH
PAY-0012029,INV-2024-012241,2024-05-13,3720.29,ACH
PAY-0018637,INV-2025-018973,2026-02-11,5500.86,ACH
PAY-0016479,INV-2026-016772,2026-02-27,6752.89,Check
PAY-0002298,INV-2026-002323,2026-04-24,4951.58,ACH
PAY-0008401,INV-2026-008554,2026-03-20,7252.56,ACH
PAY-0005506,INV-2026-005585,2026-02-16,12987.06,ACH
PAY-0007511,INV-2026-007644,2026-01-09,2173.16,Check
PAY-0004678,INV-2026-004750,2026-03-18,18109.14,Check
PAY-0015407,INV-2024-015686,2025-02-11,4075.41,Card
PAY-0012232,INV-2026-012447,2026-01-30,3650.61,Check
PAY-0000648,INV-2025-000660,2025-04-09,5866.37,Check
PAY-0015642,INV-2025-015928,2026-02-13,12391.17,ACH
PAY-0013834,INV-2026-014081,2026-02-27,1147.09,ACH
PAY-0010558,INV-2026-010748,2026-03-06,6453.09,Wire
PAY-0011268,INV-2025-011472,2025-12-12,1267.38,ACH
PAY-0002307,INV-2026-002332,2026-03-20,12590.08,Check
PAY-0012294,INV-2025-012512,2025-05-07,1681.67,ACH
PAY-0008741,INV-2026-008902,2026-01-23,9224.03,ACH
PAY-0002162,INV-2025-002187,2025-12-23,3610.90,ACH
PAY-0006060,INV-2024-006154,2025-02-13,2007.81,Check
PAY-0012886,INV-2025-013117,2025-07-11,3382.76,Check
PAY-0001481,INV-2024-001499,2024-10-14,5104.55,Check
PAY-0016099,INV-2026-016389,2026-04-03,6665.26,ACH
PAY-0017394,INV-2024-017705,2024-09-20,3072.61,ACH
PAY-0008508,INV-2025-008663,2025-11-07,1745.31,ACH
PAY-0005584,INV-2026-005665,2026-01-23,2856.91,Check
PAY-0003873,INV-2024-003926,2024-10-04,6140.31,ACH
PAY-0015929,INV-2026-016219,2026-03-16,4100.42,ACH
PAY-0003983,INV-2025-004041,2025-03-07,3828.42,Check
PAY-0015367,INV-2025-015645,2025-07-04,11952.84,ACH
PAY-0002618,INV-2024-002650,2024-10-04,9688.90,ACH
PAY-0010644,INV-2026-010834,2026-03-23,3327.16,ACH
PAY-0016916,INV-2025-017220,2025-08-01,2512.91,Check
PAY-0018968,INV-2024-019307,2024-06-17,2976.83,ACH
PAY-0008593,INV-2025-008748,2025-08-07,5185.56,ACH
PAY-0013219,INV-2026-013457,2026-04-27,100.00,ACH
PAY-0003585,INV-2024-003629,2024-02-15,5112.15,ACH
PAY-0013899,INV-2026-014146,2026-04-01,4527.63,ACH
PAY-0000181,INV-2026-000183,2026-04-13,4016.63,Check
PAY-0016990,INV-2025-017295,2025-03-26,3666.94,ACH
PAY-0011122,INV-2026-011324,2026-03-13,1780.67,Check
PAY-0012694,INV-2025-012918,2025-09-29,5528.86,ACH
PAY-0000388,INV-2025-000395,2025-09-19,5041.67,ACH
PAY-0017782,INV-2026-018098,2026-02-16,719.06,Card
PAY-0008838,INV-2025-008999,2025-11-14,4021.57,ACH
PAY-0018942,INV-2024-019281,2024-04-30,10141.91,ACH
PAY-0000437,INV-2025-000446,2025-03-27,3901.58,Check
PAY-0010162,INV-2025-010346,2025-06-26,4868.19,ACH
PAY-0012888,INV-2025-013119,2025-10-15,5975.17,Check
PAY-0009164,INV-2026-009332,2026-01-23,1275.16,ACH
PAY-0010852,INV-2024-011045,2024-04-03,3432.20,ACH
PAY-0016117,INV-2025-016407,2025-04-23,4190.86,ACH
PAY-0015395,INV-2026-015673,2026-02-23,5225.12,Check
PAY-0011334,INV-2024-011538,2024-06-07,3074.95,ACH
PAY-0001832,INV-2026-001855,2026-04-24,84.73,Check
PAY-0010701,INV-2026-010891,2026-03-13,4271.73,ACH
PAY-0000440,INV-2025-000450,2025-10-03,7360.86,ACH
PAY-0004317,INV-2025-004380,2026-01-08,3416.10,Card
PAY-0009018,INV-2026-009180,2026-04-28,4748.37,Check
PAY-0002617,INV-2024-002649,2024-05-22,10942.54,Check
PAY-0004341,INV-2026-004404,2026-02-26,2631.32,Check
PAY-0008567,INV-2025-008722,2025-10-03,13012.31,Check
PAY-0010184,INV-2025-010369,2025-08-29,15760.52,ACH
PAY-0017722,INV-2026-018038,2026-04-01,4912.53,ACH
PAY-0005074,INV-2026-005146,2026-03-20,3969.37,Check
PAY-0006581,INV-2026-006684,2026-03-17,2838.84,Card
PAY-0007620,INV-2026-007755,2026-03-23,3207.77,Check
PAY-0018010,INV-2025-018331,2025-12-24,10502.91,Check
PAY-0012943,INV-2026-013174,2026-02-12,3423.38,Card
PAY-0015166,INV-2026-015438,2026-02-24,7593.55,ACH
PAY-0012680,INV-2026-012903,2026-03-06,8169.20,ACH
PAY-0006431,INV-2026-006532,2026-02-13,6478.59,Card
PAY-0012640,INV-2026-012863,2026-04-24,1264.17,Check
PAY-0000389,INV-2025-000396,2025-11-13,4594.45,Check
PAY-0004240,INV-2024-004303,2024-05-24,5063.07,ACH
PAY-0017248,INV-2024-017555,2024-10-18,4686.70,ACH
PAY-0013056,INV-2026-013290,2026-02-06,4255.38,Check
PAY-0005149,INV-2026-005223,2026-04-01,2458.05,ACH
PAY-0015717,INV-2024-016004,2024-04-25,9404.31,ACH
PAY-0018290,INV-2025-018619,2025-12-26,7644.96,Check
PAY-0013309,INV-2025-013547,2025-06-27,2981.86,Wire
PAY-0007312,INV-2025-007434,2025-08-27,3443.24,ACH
PAY-0009626,INV-2026-009805,2026-02-20,4505.94,ACH
PAY-0006242,INV-2026-006342,2026-03-02,3680.52,Wire
PAY-0003535,INV-2024-003579,2024-11-14,2320.17,Check
PAY-0007300,INV-2025-007421,2025-05-30,2129.99,ACH
PAY-0007302,INV-2025-007423,2025-08-08,2305.00,ACH
PAY-0005650,INV-2026-005731,2026-04-21,18169.95,ACH
PAY-0018034,INV-2025-018357,2025-03-27,1369.57,Check
PAY-0000428,INV-2024-000436,2024-01-30,6192.65,Check
PAY-0019429,INV-2026-019774,2026-04-17,3768.30,Check
PAY-0014918,INV-2026-015189,2026-04-10,9345.30,ACH
PAY-0012094,INV-2026-012306,2026-04-24,10508.20,Check
PAY-0018875,INV-2025-019213,2025-12-26,8450.40,Check
PAY-0014344,INV-2025-014607,2025-08-01,11483.09,ACH
PAY-0007784,INV-2026-007926,2026-02-27,1226.61,Check
PAY-0000826,INV-2025-000838,2025-10-31,4414.85,ACH
PAY-0013412,INV-2026-013652,2026-02-16,15204.18,ACH
PAY-0012882,INV-2024-013113,2025-01-20,3924.90,ACH
PAY-0014142,INV-2026-014398,2026-03-27,13215.42,Wire
PAY-0012781,INV-2024-013011,2024-05-10,9701.44,ACH
PAY-0016891,INV-2024-017193,2024-11-01,2387.16,ACH
PAY-0014646,INV-2026-014912,2026-02-27,5680.70,ACH
PAY-0017528,INV-2026-017842,2026-04-28,14551.14,Check
PAY-0003957,INV-2026-004014,2026-04-24,12324.73,Check
PAY-0013800,INV-2026-014047,2026-04-10,6558.80,ACH
PAY-0000509,INV-2026-000521,2026-04-10,1001.47,ACH
PAY-0006286,INV-2025-006386,2025-10-24,4526.89,Card
PAY-0002473,INV-2026-002500,2026-03-20,7020.79,Check
PAY-0006271,INV-2024-006371,2024-05-07,6922.84,ACH
PAY-0013120,INV-2026-013357,2026-03-13,4517.32,Check
PAY-0001076,INV-2025-001092,2025-05-13,7323.25,ACH
PAY-0009832,INV-2024-010014,2024-10-10,3192.98,ACH
PAY-0010702,INV-2026-010892,2026-04-16,1434.24,Check
PAY-0010144,INV-2025-010328,2026-01-05,2883.96,ACH
PAY-0011989,INV-2025-012201,2026-02-19,5916.90,ACH
PAY-0004909,INV-2026-004981,2026-02-06,15906.03,Check
PAY-0019370,INV-2025-019715,2025-02-14,3848.44,ACH
PAY-0007906,INV-2026-008054,2026-03-02,5088.01,ACH
PAY-0017567,INV-2026-017881,2026-04-20,6115.71,ACH
PAY-0018893,INV-2024-019231,2024-12-18,5836.26,Card
PAY-0002342,INV-2026-002367,2026-02-27,4971.86,ACH
PAY-0010396,INV-2026-010584,2026-03-06,3698.16,Check
PAY-0010593,INV-2024-010783,2024-10-01,4398.20,Check
PAY-0000909,INV-2026-000923,2026-04-10,16279.95,ACH
PAY-0011981,INV-2026-012193,2026-03-06,7776.63,ACH
PAY-0009140,INV-2026-009308,2026-04-03,3196.60,Check
PAY-0008564,INV-2024-008719,2025-02-10,8191.04,ACH
PAY-0015658,INV-2026-015945,2026-04-28,2472.59,ACH
PAY-0000820,INV-2024-000832,2025-01-31,750.99,ACH
PAY-0002308,INV-2024-002333,2024-03-27,3019.58,ACH
PAY-0015641,INV-2025-015927,2025-09-10,4012.25,ACH
PAY-0010707,INV-2024-010897,2024-11-15,6945.00,ACH
PAY-0007848,INV-2025-007996,2025-11-25,6567.18,ACH
PAY-0015349,INV-2024-015626,2024-04-12,4502.42,Check
PAY-0000052,INV-2025-000052,2025-07-30,3318.62,ACH
PAY-0009671,INV-2026-009850,2026-04-10,4672.03,ACH
PAY-0014569,INV-2026-014835,2026-04-03,2978.96,Check
PAY-0004106,INV-2025-004167,2026-01-23,2046.44,Check
PAY-0003456,INV-2026-003500,2026-02-20,2701.77,Wire
PAY-0018033,INV-2024-018356,2025-02-07,2150.74,Check
PAY-0004550,INV-2024-004617,2025-02-14,5490.96,ACH
PAY-0006528,INV-2025-006631,2025-09-22,2366.41,Wire
PAY-0016911,INV-2024-017213,2024-08-09,2815.77,Check
PAY-0010138,INV-2025-010322,2025-04-18,6578.20,ACH
PAY-0012274,INV-2026-012491,2026-04-30,4855.75,ACH
PAY-0014128,INV-2026-014384,2026-03-30,6256.42,ACH
PAY-0015962,INV-2025-016252,2026-01-29,11889.59,ACH
PAY-0008189,INV-2026-008339,2026-04-22,15516.55,ACH
PAY-0017333,INV-2026-017642,2026-03-09,2369.96,Check
PAY-0007589,INV-2026-007724,2026-04-10,14145.23,ACH
PAY-0015018,INV-2026-015290,2026-03-19,675.53,ACH
PAY-0006526,INV-2025-006629,2025-07-18,356.52,Check
PAY-0013701,INV-2026-013946,2026-04-28,5679.11,ACH
PAY-0003912,INV-2026-003968,2026-03-12,6220.13,Check
PAY-0012425,INV-2026-012646,2026-04-03,9506.37,Check
PAY-0000158,INV-2026-000159,2026-03-13,4116.03,ACH
PAY-0015723,INV-2025-016010,2026-02-09,10809.98,ACH
PAY-0000739,INV-2026-000751,2026-02-13,1097.11,ACH
PAY-0010750,INV-2026-010940,2026-02-18,274.90,Wire
PAY-0007628,INV-2024-007763,2024-09-27,2498.58,ACH
PAY-0007368,INV-2025-007491,2025-04-23,5245.97,ACH
PAY-0013877,INV-2025-014124,2026-01-05,5928.29,Wire
PAY-0010136,INV-2024-010320,2025-01-10,5162.87,ACH
PAY-0005671,INV-2026-005752,2026-04-16,3129.33,Check
PAY-0013862,INV-2026-014109,2026-03-06,14312.18,ACH
PAY-0013027,INV-2024-013260,2024-11-06,4050.85,ACH
PAY-0015354,INV-2024-015631,2025-01-08,4441.73,Check
PAY-0004357,INV-2024-004420,2025-01-20,3740.90,ACH
PAY-0017008,INV-2024-017313,2024-03-29,2483.03,ACH
PAY-0017546,INV-2026-017860,2026-02-23,2170.89,Check
PAY-0004556,INV-2025-004623,2025-12-05,6028.28,ACH
PAY-0010164,INV-2025-010348,2025-12-23,3981.36,ACH
PAY-0013526,INV-2025-013770,2025-03-03,9674.38,ACH
PAY-0003667,INV-2026-003716,2026-03-11,1285.97,Check
PAY-0015776,INV-2026-016064,2026-01-22,2975.89,Check
PAY-0001588,INV-2025-001608,2025-11-19,14340.15,ACH
PAY-0013340,INV-2025-013579,2025-06-05,561.28,Check
PAY-0011699,INV-2026-011904,2026-03-18,20012.50,Check
PAY-0006582,INV-2024-006685,2024-03-15,7943.87,Check
PAY-0000935,INV-2025-000949,2025-09-02,4382.24,Card
PAY-0018866,INV-2024-019204,2024-05-03,6192.67,Check
PAY-0019639,INV-2024-019988,2024-03-14,2578.53,ACH
PAY-0017465,INV-2026-017778,2026-04-23,4578.81,Check
PAY-0006256,INV-2026-006356,2026-04-24,2204.54,ACH
PAY-0016005,INV-2026-016295,2026-03-06,4532.09,ACH
PAY-0011257,INV-2024-011461,2024-03-26,2715.18,Check
PAY-0013221,INV-2024-013459,2024-03-22,5757.45,ACH
