invoice_id,customer_id,invoice_date,due_date,amount,status_id
INV-2024-002083,C-01161,2024-06-12,2024-06-27,4599.25,3
INV-2024-002084,C-01161,2024-06-28,2024-07-13,4303.15,3
INV-2024-002085,C-01161,2024-08-05,2024-08-20,3596.53,3
INV-2024-002086,C-01161,2024-09-13,2024-09-28,2288.70,3
INV-2024-002087,C-01161,2024-10-17,2024-11-01,2364.99,3
INV-2024-002088,C-01161,2024-11-21,2024-12-06,4718.10,3
INV-2025-002089,C-01161,2025-01-01,2025-01-16,1954.17,3
INV-2025-002090,C-01161,2025-02-14,2025-03-01,2791.70,3
INV-2025-002091,C-01161,2025-03-12,2025-03-27,2274.63,3
INV-2025-002092,C-01161,2025-05-05,2025-05-20,4141.11,3
INV-2025-002093,C-01161,2025-06-06,2025-06-21,3219.36,3
INV-2025-002094,C-01161,2025-07-10,2025-07-25,3018.66,3
INV-2025-002095,C-01161,2025-07-24,2025-08-08,3946.97,3
INV-2025-002096,C-01161,2025-08-29,2025-09-13,2620.14,3
INV-2025-002097,C-01161,2025-10-29,2025-11-13,1171.57,3
INV-2025-002098,C-01161,2025-11-14,2025-11-29,3673.53,3
INV-2026-002099,C-01161,2026-01-01,2026-01-16,1783.70,3
INV-2026-002100,C-01161,2026-01-23,2026-02-07,931.34,3
INV-2026-002101,C-01161,2026-03-11,2026-03-26,3671.11,1
INV-2026-002102,C-01161,2026-04-24,2026-05-09,4231.56,1
INV-2024-002103,C-01162,2024-01-19,2024-03-04,3893.96,3
INV-2024-002104,C-01162,2024-02-23,2024-04-08,2464.03,3
INV-2024-002105,C-01162,2024-05-14,2024-06-28,7863.54,3
INV-2024-002106,C-01162,2024-06-19,2024-08-03,3865.55,3
INV-2024-002107,C-01162,2024-07-24,2024-09-07,4287.62,3
INV-2024-002108,C-01162,2024-09-23,2024-11-07,5200.34,3
INV-2024-002109,C-01162,2024-10-25,2024-12-09,5369.47,3
INV-2024-002110,C-01162,2024-12-06,2025-01-20,5369.88,3
INV-2025-002111,C-01162,2025-02-03,2025-03-20,4439.88,3
INV-2025-002112,C-01162,2025-03-14,2025-04-28,1805.97,3
INV-2025-002113,C-01162,2025-05-23,2025-07-07,3993.58,3
INV-2025-002114,C-01162,2025-06-27,2025-08-11,5758.02,3
INV-2025-002115,C-01162,2025-08-29,2025-10-13,2590.05,3
INV-2025-002116,C-01162,2025-09-19,2025-11-03,4702.26,3
INV-2025-002117,C-01162,2025-12-03,2026-01-17,6062.05,3
INV-2025-002118,C-01162,2025-12-26,2026-02-09,4158.04,3
INV-2026-002119,C-01162,2026-03-05,2026-04-19,2569.73,1
INV-2026-002120,C-01162,2026-04-22,2026-06-06,6739.01,1
INV-2024-002121,C-01163,2024-01-19,2024-02-18,4571.85,1
INV-2024-002122,C-01163,2024-03-08,2024-04-07,2743.75,3
INV-2024-002123,C-01163,2024-05-23,2024-06-22,100.00,3
INV-2024-002124,C-01163,2024-06-21,2024-07-21,6504.69,3
INV-2024-002125,C-01163,2024-07-31,2024-08-30,3297.79,3
INV-2024-002126,C-01163,2024-10-21,2024-11-20,2760.22,3
INV-2024-002127,C-01163,2024-12-09,2025-01-08,3275.75,3
INV-2025-002128,C-01163,2025-01-21,2025-02-20,4294.84,3
INV-2025-002129,C-01163,2025-03-19,2025-04-18,5232.21,3
INV-2025-002130,C-01163,2025-04-25,2025-05-25,6062.53,3
INV-2025-002131,C-01163,2025-06-24,2025-07-24,2604.54,3
INV-2025-002132,C-01163,2025-07-16,2025-08-15,5639.46,3
INV-2025-002133,C-01163,2025-09-26,2025-10-26,4468.20,3
INV-2025-002134,C-01163,2025-10-30,2025-11-29,3114.01,3
INV-2025-002135,C-01163,2025-12-19,2026-01-18,7097.29,3
INV-2026-002136,C-01163,2026-01-28,2026-02-27,3608.79,3
INV-2026-002137,C-01163,2026-03-30,2026-04-29,1957.57,1
INV-2024-002138,C-01164,2024-01-12,2024-02-26,4938.78,3
INV-2024-002139,C-01164,2024-03-14,2024-04-28,4329.53,3
INV-2024-002140,C-01164,2024-04-12,2024-05-27,3130.25,3
INV-2024-002141,C-01164,2024-06-13,2024-07-28,4446.72,3
INV-2024-002142,C-01164,2024-06-28,2024-08-12,8206.65,3
INV-2024-002143,C-01164,2024-08-29,2024-10-13,4746.67,3
INV-2024-002144,C-01164,2024-09-25,2024-11-09,2010.91,3
INV-2024-002145,C-01164,2024-11-12,2024-12-27,5944.91,3
INV-2025-002146,C-01164,2025-01-03,2025-02-17,4216.32,3
INV-2025-002147,C-01164,2025-02-05,2025-03-22,3465.43,3
INV-2025-002148,C-01164,2025-03-13,2025-04-27,4508.40,3
INV-2025-002149,C-01164,2025-04-21,2025-06-05,3753.13,3
INV-2025-002150,C-01164,2025-06-12,2025-07-27,4966.79,3
INV-2025-002151,C-01164,2025-07-18,2025-09-01,2925.67,3
INV-2025-002152,C-01164,2025-08-22,2025-10-06,5814.33,3
INV-2025-002153,C-01164,2025-11-06,2025-12-21,4656.85,3
INV-2025-002154,C-01164,2025-12-03,2026-01-17,7161.62,3
INV-2026-002155,C-01164,2026-01-30,2026-03-16,2098.66,3
INV-2026-002156,C-01164,2026-03-10,2026-04-24,5678.42,1
INV-2026-002157,C-01164,2026-04-13,2026-05-28,5282.44,1
INV-2024-002158,C-01165,2024-02-09,2024-03-10,6632.77,3
INV-2024-002159,C-01165,2024-03-29,2024-04-28,5836.74,3
INV-2024-002160,C-01165,2024-04-12,2024-05-12,5644.62,3
INV-2024-002161,C-01165,2024-06-12,2024-07-12,4488.70,3
INV-2024-002162,C-01165,2024-07-29,2024-08-28,7260.34,3
INV-2024-002163,C-01165,2024-09-27,2024-10-27,3434.29,3
INV-2024-002164,C-01165,2024-11-14,2024-12-14,2692.04,3
INV-2024-002165,C-01165,2024-12-27,2025-01-26,2551.86,3
INV-2025-002166,C-01165,2025-01-17,2025-02-16,5688.06,3
INV-2025-002167,C-01165,2025-04-07,2025-05-07,4570.47,3
INV-2025-002168,C-01165,2025-04-25,2025-05-25,5264.50,3
INV-2025-002169,C-01165,2025-06-13,2025-07-13,4228.96,3
INV-2025-002170,C-01165,2025-09-01,2025-10-01,1009.28,3
INV-2025-002171,C-01165,2025-09-17,2025-10-17,5713.43,3
INV-2025-002172,C-01165,2025-11-25,2025-12-25,3051.94,3
INV-2025-002173,C-01165,2025-12-26,2026-01-25,7067.41,3
INV-2026-002174,C-01165,2026-02-06,2026-03-08,1020.10,3
INV-2026-002175,C-01165,2026-03-30,2026-04-29,3158.18,3
INV-2024-002176,C-01166,2024-01-26,2024-02-25,8104.50,3
INV-2024-002177,C-01166,2024-03-22,2024-04-21,3121.27,3
INV-2024-002178,C-01166,2024-06-12,2024-07-12,2638.41,3
INV-2024-002179,C-01166,2024-07-15,2024-08-14,3843.85,3
INV-2024-002180,C-01166,2024-09-09,2024-10-09,5304.22,3
INV-2024-002181,C-01166,2024-10-24,2024-11-23,1764.41,3
INV-2024-002182,C-01166,2024-12-18,2025-01-17,3690.76,3
INV-2025-002183,C-01166,2025-03-03,2025-04-02,5184.54,3
INV-2025-002184,C-01166,2025-04-25,2025-05-25,4563.21,3
INV-2025-002185,C-01166,2025-05-30,2025-06-29,5504.83,3
INV-2025-002186,C-01166,2025-08-27,2025-09-26,3674.43,3
INV-2025-002187,C-01166,2025-10-28,2025-11-27,3610.90,3
INV-2025-002188,C-01166,2025-12-12,2026-01-11,7515.27,3
INV-2026-002189,C-01166,2026-02-25,2026-03-27,6151.99,3
INV-2026-002190,C-01166,2026-04-03,2026-05-03,2049.17,1
INV-2024-002191,C-01167,2024-01-05,2024-02-04,5768.14,3
INV-2024-002192,C-01167,2024-03-28,2024-04-27,5946.20,3
INV-2024-002193,C-01167,2024-05-13,2024-06-12,2500.00,3
INV-2024-002194,C-01167,2024-06-21,2024-07-21,4958.87,3
INV-2024-002195,C-01167,2024-08-23,2024-09-22,3098.19,3
INV-2024-002196,C-01167,2024-10-25,2024-11-24,6461.69,3
INV-2024-002197,C-01167,2024-11-20,2024-12-20,2834.95,3
INV-2025-002198,C-01167,2025-02-14,2025-03-16,4353.19,3
INV-2025-002199,C-01167,2025-03-07,2025-04-06,4694.01,3
INV-2025-002200,C-01167,2025-06-04,2025-07-04,4617.05,3
INV-2025-002201,C-01167,2025-06-20,2025-07-20,2932.31,3
INV-2025-002202,C-01167,2025-09-18,2025-10-18,4471.45,3
INV-2025-002203,C-01167,2025-10-14,2025-11-13,4399.43,3
INV-2026-002204,C-01167,2026-01-06,2026-02-05,6415.13,3
INV-2026-002205,C-01167,2026-02-26,2026-03-28,6015.59,3
INV-2026-002206,C-01167,2026-04-17,2026-05-17,8910.16,1
INV-2024-002207,C-01168,2024-01-22,2024-02-06,2898.85,3
INV-2024-002208,C-01168,2024-02-14,2024-02-29,4646.01,3
INV-2024-002209,C-01168,2024-03-14,2024-03-29,2617.79,3
INV-2024-002210,C-01168,2024-04-05,2024-04-20,3498.10,3
INV-2024-002211,C-01168,2024-05-09,2024-05-24,1550.25,3
INV-2024-002212,C-01168,2024-06-14,2024-06-29,3685.70,3
INV-2024-002213,C-01168,2024-07-26,2024-08-10,1581.75,3
INV-2024-002214,C-01168,2024-08-09,2024-08-24,1552.92,3
INV-2024-002215,C-01168,2024-09-18,2024-10-03,3703.20,3
INV-2024-002216,C-01168,2024-10-10,2024-10-25,3881.12,3
INV-2024-002217,C-01168,2024-11-08,2024-11-23,2263.52,3
INV-2024-002218,C-01168,2024-12-18,2025-01-02,1740.32,3
INV-2025-002219,C-01168,2025-01-06,2025-01-21,2038.83,3
INV-2025-002220,C-01168,2025-02-07,2025-02-22,1531.38,3
INV-2025-002221,C-01168,2025-03-24,2025-04-08,319.87,3
INV-2025-002222,C-01168,2025-04-04,2025-04-19,3159.50,3
INV-2025-002223,C-01168,2025-05-20,2025-06-04,1403.64,3
INV-2025-002224,C-01168,2025-06-18,2025-07-03,3738.95,3
INV-2025-002225,C-01168,2025-07-16,2025-07-31,806.88,3
INV-2025-002226,C-01168,2025-08-22,2025-09-06,2768.69,3
INV-2025-002227,C-01168,2025-09-23,2025-10-08,3670.59,3
INV-2025-002228,C-01168,2025-10-03,2025-10-18,2659.63,3
INV-2025-002229,C-01168,2025-11-10,2025-11-25,2686.93,3
INV-2025-002230,C-01168,2025-12-05,2025-12-20,3292.07,3
INV-2026-002231,C-01168,2026-01-05,2026-01-20,3559.50,3
INV-2026-002232,C-01168,2026-02-10,2026-02-25,2491.72,3
INV-2026-002233,C-01168,2026-03-06,2026-03-21,2181.55,3
INV-2026-002234,C-01168,2026-04-22,2026-05-07,1909.14,3
INV-2024-002235,C-01169,2024-01-19,2024-02-18,4542.16,3
INV-2024-002236,C-01169,2024-02-22,2024-03-23,4491.94,3
INV-2024-002237,C-01169,2024-04-05,2024-05-05,7411.67,3
INV-2024-002238,C-01169,2024-05-03,2024-06-02,4535.77,3
INV-2024-002239,C-01169,2024-06-14,2024-07-14,3228.94,3
INV-2024-002240,C-01169,2024-08-05,2024-09-04,1212.61,3
INV-2024-002241,C-01169,2024-09-12,2024-10-12,1407.16,3
INV-2024-002242,C-01169,2024-10-03,2024-11-02,4455.99,3
INV-2024-002243,C-01169,2024-11-29,2024-12-29,3025.46,3
INV-2025-002244,C-01169,2025-01-14,2025-02-13,4415.89,3
INV-2025-002245,C-01169,2025-02-13,2025-03-15,5715.13,3
INV-2025-002246,C-01169,2025-03-28,2025-04-27,4297.88,3
INV-2025-002247,C-01169,2025-04-25,2025-05-25,8488.56,3
INV-2025-002248,C-01169,2025-05-23,2025-06-22,100.00,3
INV-2025-002249,C-01169,2025-07-25,2025-08-24,5450.46,3
INV-2025-002250,C-01169,2025-08-29,2025-09-28,4456.10,3
INV-2025-002251,C-01169,2025-09-16,2025-10-16,4641.74,3
INV-2025-002252,C-01169,2025-11-10,2025-12-10,2965.27,3
INV-2025-002253,C-01169,2025-12-05,2026-01-04,4482.59,3
INV-2026-002254,C-01169,2026-01-15,2026-02-14,4482.27,3
INV-2026-002255,C-01169,2026-03-11,2026-04-10,4284.59,3
INV-2026-002256,C-01169,2026-03-26,2026-04-25,5238.76,3
INV-2024-002257,C-01170,2024-02-21,2024-03-22,3832.65,3
INV-2024-002258,C-01170,2024-04-26,2024-05-26,3579.22,3
INV-2024-002259,C-01170,2024-07-02,2024-08-01,4811.25,3
INV-2024-002260,C-01170,2024-08-09,2024-09-08,3021.87,3
INV-2024-002261,C-01170,2024-11-04,2024-12-04,4799.23,3
INV-2025-002262,C-01170,2025-02-11,2025-03-13,2233.86,3
INV-2025-002263,C-01170,2025-03-21,2025-04-20,3795.54,3
INV-2025-002264,C-01170,2025-07-03,2025-08-02,1455.82,3
INV-2025-002265,C-01170,2025-08-15,2025-09-14,6898.93,3
INV-2025-002266,C-01170,2025-11-28,2025-12-28,1296.47,3
INV-2025-002267,C-01170,2025-12-25,2026-01-24,3876.52,3
INV-2026-002268,C-01170,2026-03-17,2026-04-16,3949.53,3
INV-2024-002269,C-01171,2024-01-12,2024-02-11,3945.48,3
INV-2024-002270,C-01171,2024-03-28,2024-04-27,5086.52,3
INV-2024-002271,C-01171,2024-05-10,2024-06-09,2896.58,3
INV-2024-002272,C-01171,2024-06-14,2024-07-14,4046.57,3
INV-2024-002273,C-01171,2024-08-13,2024-09-12,3292.96,3
INV-2024-002274,C-01171,2024-09-10,2024-10-10,5110.69,3
INV-2024-002275,C-01171,2024-10-28,2024-11-27,4014.79,3
INV-2024-002276,C-01171,2024-12-12,2025-01-11,4924.02,3
INV-2025-002277,C-01171,2025-02-03,2025-03-05,5260.50,3
INV-2025-002278,C-01171,2025-04-11,2025-05-11,4516.44,3
INV-2025-002279,C-01171,2025-05-16,2025-06-15,8022.04,3
INV-2025-002280,C-01171,2025-06-09,2025-07-09,1554.24,3
INV-2025-002281,C-01171,2025-08-08,2025-09-07,4673.28,3
INV-2025-002282,C-01171,2025-09-29,2025-10-29,2947.54,3
INV-2025-002283,C-01171,2025-11-20,2025-12-20,6880.29,3
INV-2026-002284,C-01171,2026-01-06,2026-02-05,5541.84,3
INV-2026-002285,C-01171,2026-02-03,2026-03-05,4742.20,3
INV-2026-002286,C-01171,2026-04-02,2026-05-02,2430.80,1
INV-2024-002287,C-01172,2024-02-01,2024-03-02,5078.19,3
INV-2024-002288,C-01172,2024-03-15,2024-04-14,3002.60,3
INV-2024-002289,C-01172,2024-04-26,2024-05-26,5653.79,3
INV-2024-002290,C-01172,2024-05-17,2024-06-16,6994.11,3
INV-2024-002291,C-01172,2024-07-12,2024-08-11,5334.22,3
INV-2024-002292,C-01172,2024-09-06,2024-10-06,2579.79,3
INV-2024-002293,C-01172,2024-11-04,2024-12-04,2663.28,3
INV-2024-002294,C-01172,2024-11-27,2024-12-27,2698.38,3
INV-2025-002295,C-01172,2025-01-08,2025-02-07,6516.44,3
INV-2025-002296,C-01172,2025-03-03,2025-04-02,6425.98,3
INV-2025-002297,C-01172,2025-04-14,2025-05-14,1911.34,3
INV-2025-002298,C-01172,2025-05-14,2025-06-13,5141.60,3
INV-2025-002299,C-01172,2025-06-30,2025-07-30,6095.91,3
INV-2025-002300,C-01172,2025-09-01,2025-10-01,4059.79,1
INV-2025-002301,C-01172,2025-10-03,2025-11-02,7715.73,3
INV-2025-002302,C-01172,2025-11-14,2025-12-14,4716.03,3
INV-2026-002303,C-01172,2026-01-07,2026-02-06,9799.37,3
INV-2026-002304,C-01172,2026-02-09,2026-03-11,3909.23,3
INV-2026-002305,C-01172,2026-04-08,2026-05-08,5410.65,1
INV-2024-002306,C-01173,2024-04-04,2024-04-19,12005.20,3
INV-2024-002307,C-01173,2024-07-08,2024-07-23,12965.95,3
INV-2024-002308,C-01173,2024-08-16,2024-08-31,14211.52,3
INV-2024-002309,C-01173,2024-12-27,2025-01-11,7021.54,3
INV-2025-002310,C-01173,2025-04-07,2025-04-22,4674.63,3
INV-2025-002311,C-01173,2025-07-04,2025-07-19,13303.38,3
INV-2026-002312,C-01173,2026-01-02,2026-01-17,6523.43,3
INV-2026-002313,C-01173,2026-02-17,2026-03-04,6429.63,3
INV-2024-002314,C-01174,2024-01-25,2024-03-10,10823.77,3
INV-2024-002315,C-01174,2024-04-25,2024-06-09,9984.67,3
INV-2024-002316,C-01174,2024-08-08,2024-09-22,8419.82,3
INV-2024-002317,C-01174,2024-11-22,2025-01-06,16526.55,3
INV-2025-002318,C-01174,2025-01-24,2025-03-10,3941.90,3
INV-2025-002319,C-01174,2025-05-09,2025-06-23,5841.07,3
INV-2025-002320,C-01174,2025-08-04,2025-09-18,3756.54,3
INV-2025-002321,C-01174,2025-10-21,2025-12-05,6503.28,3
INV-2025-002322,C-01174,2025-12-12,2026-01-26,15547.52,3
INV-2026-002323,C-01174,2026-03-09,2026-04-23,9632.02,2
INV-2024-002324,C-01175,2024-01-12,2024-02-11,5810.10,3
INV-2024-002325,C-01175,2024-06-18,2024-07-18,14617.68,3
INV-2024-002326,C-01175,2024-07-22,2024-08-21,24509.29,3
INV-2024-002327,C-01175,2024-12-13,2025-01-12,5421.22,3
INV-2025-002328,C-01175,2025-04-04,2025-05-04,11059.72,3
INV-2025-002329,C-01175,2025-04-30,2025-05-30,4321.61,3
INV-2025-002330,C-01175,2025-09-05,2025-10-05,11475.90,3
INV-2026-002331,C-01175,2026-01-13,2026-02-12,17680.60,3
INV-2026-002332,C-01175,2026-02-23,2026-03-25,12590.08,3
INV-2024-002333,C-01176,2024-02-02,2024-03-18,3019.58,3
INV-2024-002334,C-01176,2024-12-06,2025-01-20,10804.13,3
INV-2025-002335,C-01176,2025-05-20,2025-07-04,4561.99,3
INV-2025-002336,C-01176,2025-12-18,2026-02-01,11692.98,3
INV-2024-002337,C-01177,2024-08-27,2024-10-11,7875.51,3
INV-2025-002338,C-01177,2025-04-18,2025-06-02,7019.49,3
INV-2026-002339,C-01177,2026-01-12,2026-02-26,7894.58,3
INV-2024-002340,C-01178,2024-01-26,2024-02-10,10912.23,3
INV-2024-002341,C-01178,2024-05-24,2024-06-08,9498.94,3
INV-2024-002342,C-01178,2024-07-01,2024-07-16,14839.27,3
INV-2024-002343,C-01178,2024-11-22,2024-12-07,17344.37,3
INV-2025-002344,C-01178,2025-02-11,2025-02-26,8211.89,3
INV-2025-002345,C-01178,2025-03-18,2025-04-02,9201.13,3
INV-2025-002346,C-01178,2025-07-21,2025-08-05,14688.51,3
INV-2025-002347,C-01178,2025-09-12,2025-09-27,15535.94,3
INV-2025-002348,C-01178,2025-12-05,2025-12-20,5921.96,3
INV-2026-002349,C-01178,2026-04-14,2026-04-29,18937.91,1
INV-2024-002350,C-01179,2024-01-16,2024-02-15,4627.49,3
INV-2024-002351,C-01179,2024-03-04,2024-04-03,6665.13,3
INV-2024-002352,C-01179,2024-04-23,2024-05-23,5085.63,3
INV-2024-002353,C-01179,2024-05-24,2024-06-23,2155.42,3
INV-2024-002354,C-01179,2024-07-30,2024-08-29,3345.53,3
INV-2024-002355,C-01179,2024-09-10,2024-10-10,477.18,3
INV-2024-002356,C-01179,2024-10-15,2024-11-14,4754.61,3
INV-2024-002357,C-01179,2024-12-11,2025-01-10,5725.31,3
INV-2025-002358,C-01179,2025-01-17,2025-02-16,5278.31,3
INV-2025-002359,C-01179,2025-03-05,2025-04-04,4341.31,3
INV-2025-002360,C-01179,2025-04-23,2025-05-23,3463.88,3
INV-2025-002361,C-01179,2025-06-03,2025-07-03,5323.67,3
INV-2025-002362,C-01179,2025-07-25,2025-08-24,1436.73,3
INV-2025-002363,C-01179,2025-09-03,2025-10-03,1319.36,3
INV-2025-002364,C-01179,2025-10-03,2025-11-02,3514.11,3
INV-2025-002365,C-01179,2025-12-03,2026-01-02,4372.32,3
INV-2026-002366,C-01179,2026-01-09,2026-02-08,4983.27,3
INV-2026-002367,C-01179,2026-02-05,2026-03-07,4971.86,3
INV-2026-002368,C-01179,2026-03-31,2026-04-30,4179.00,2
INV-2024-002369,C-01180,2024-01-26,2024-01-26,2226.41,3
INV-2024-002370,C-01180,2024-02-09,2024-02-09,4187.08,3
INV-2024-002371,C-01180,2024-03-27,2024-03-27,2732.69,3
INV-2024-002372,C-01180,2024-05-16,2024-05-16,3188.90,1
INV-2024-002373,C-01180,2024-06-21,2024-06-21,4843.69,3
INV-2024-002374,C-01180,2024-07-22,2024-07-22,2759.56,3
INV-2024-002375,C-01180,2024-08-15,2024-08-15,4276.53,3
INV-2024-002376,C-01180,2024-09-27,2024-09-27,2816.62,3
INV-2024-002377,C-01180,2024-11-04,2024-11-04,1015.91,3
INV-2024-002378,C-01180,2024-12-03,2024-12-03,607.30,3
INV-2025-002379,C-01180,2025-01-10,2025-01-10,2184.20,3
INV-2025-002380,C-01180,2025-03-12,2025-03-12,2421.57,3
INV-2025-002381,C-01180,2025-04-16,2025-04-16,1549.54,1
INV-2025-002382,C-01180,2025-05-01,2025-05-01,3683.66,3
INV-2025-002383,C-01180,2025-06-30,2025-06-30,1872.44,3
INV-2025-002384,C-01180,2025-08-08,2025-08-08,2867.21,3
INV-2025-002385,C-01180,2025-09-15,2025-09-15,2566.69,3
INV-2025-002386,C-01180,2025-10-17,2025-10-17,937.97,3
INV-2025-002387,C-01180,2025-11-21,2025-11-21,2682.68,3
INV-2025-002388,C-01180,2025-12-08,2025-12-08,2542.09,3
INV-2026-002389,C-01180,2026-01-23,2026-01-23,3267.87,3
INV-2026-002390,C-01180,2026-03-18,2026-03-18,2267.58,3
INV-2026-002391,C-01180,2026-04-03,2026-04-03,939.34,3
INV-2024-002392,C-01181,2024-02-16,2024-03-17,2965.28,3
INV-2024-002393,C-01181,2024-04-25,2024-05-25,4280.53,3
INV-2024-002394,C-01181,2024-07-09,2024-08-08,1416.35,3
INV-2024-002395,C-01181,2024-08-13,2024-09-12,6365.20,3
INV-2024-002396,C-01181,2024-11-01,2024-12-01,4377.65,3
INV-2025-002397,C-01181,2025-01-30,2025-03-01,3864.33,3
INV-2025-002398,C-01181,2025-04-17,2025-05-17,4095.80,3
INV-2025-002399,C-01181,2025-05-23,2025-06-22,7713.01,3
INV-2025-002400,C-01181,2025-09-01,2025-10-01,6198.70,3
INV-2025-002401,C-01181,2025-11-25,2025-12-25,4001.65,3
INV-2026-002402,C-01181,2026-01-02,2026-02-01,204.28,3
INV-2026-002403,C-01181,2026-04-20,2026-05-20,1543.54,1
INV-2024-002404,C-01182,2024-05-22,2024-07-06,10352.60,3
INV-2024-002405,C-01182,2024-11-01,2024-12-16,10359.18,3
INV-2025-002406,C-01182,2025-02-03,2025-03-20,7886.85,3
INV-2025-002407,C-01182,2025-09-05,2025-10-20,7340.37,3
INV-2026-002408,C-01182,2026-02-13,2026-03-30,5965.50,1
INV-2024-002409,C-01183,2024-03-12,2024-04-11,11869.63,3
INV-2024-002410,C-01183,2024-04-12,2024-05-12,8784.28,3
INV-2024-002411,C-01183,2024-07-18,2024-08-17,5318.12,3
INV-2024-002412,C-01183,2024-09-24,2024-10-24,14704.29,3
INV-2025-002413,C-01183,2025-01-17,2025-02-16,7924.20,3
INV-2025-002414,C-01183,2025-04-25,2025-05-25,15480.61,3
INV-2025-002415,C-01183,2025-06-27,2025-07-27,15694.32,3
INV-2025-002416,C-01183,2025-10-23,2025-11-22,16538.93,3
INV-2026-002417,C-01183,2026-01-12,2026-02-11,18304.07,3
INV-2026-002418,C-01183,2026-04-03,2026-05-03,15090.10,1
INV-2024-002419,C-01184,2024-01-19,2024-02-18,5542.00,3
INV-2024-002420,C-01184,2024-03-21,2024-04-20,5940.24,3
INV-2024-002421,C-01184,2024-05-20,2024-06-19,4314.45,3
INV-2024-002422,C-01184,2024-07-29,2024-08-28,5385.60,3
INV-2024-002423,C-01184,2024-10-15,2024-11-14,6379.31,3
INV-2024-002424,C-01184,2024-11-22,2024-12-22,3395.73,3
INV-2025-002425,C-01184,2025-02-07,2025-03-09,3701.86,3
INV-2025-002426,C-01184,2025-04-04,2025-05-04,6895.63,3
INV-2025-002427,C-01184,2025-05-27,2025-06-26,4093.81,3
INV-2025-002428,C-01184,2025-07-16,2025-08-15,4001.37,3
INV-2025-002429,C-01184,2025-09-29,2025-10-29,7036.15,3
INV-2025-002430,C-01184,2025-11-17,2025-12-17,2498.12,3
INV-2026-002431,C-01184,2026-01-30,2026-03-01,4711.38,3
INV-2026-002432,C-01184,2026-04-13,2026-05-13,2812.62,1
INV-2024-002433,C-01185,2024-02-06,2024-03-22,5973.60,3
INV-2024-002434,C-01185,2024-07-02,2024-08-16,9091.26,3
INV-2024-002435,C-01185,2024-09-27,2024-11-11,4744.21,3
INV-2024-002436,C-01185,2024-12-19,2025-02-02,13063.84,3
INV-2025-002437,C-01185,2025-05-14,2025-06-28,13583.26,3
INV-2025-002438,C-01185,2025-08-20,2025-10-04,11833.12,3
INV-2025-002439,C-01185,2025-12-26,2026-02-09,7488.80,3
INV-2026-002440,C-01185,2026-02-12,2026-03-29,10550.88,3
INV-2024-002441,C-01186,2024-01-17,2024-03-02,3238.11,3
INV-2024-002442,C-01186,2024-08-13,2024-09-27,4594.06,3
INV-2024-002443,C-01186,2024-11-15,2024-12-30,10265.24,3
INV-2025-002444,C-01186,2025-04-04,2025-05-19,6826.15,3
INV-2025-002445,C-01186,2025-07-18,2025-09-01,10562.27,3
INV-2025-002446,C-01186,2025-11-10,2025-12-25,7442.52,3
INV-2026-002447,C-01186,2026-02-25,2026-04-11,1588.85,3
INV-2024-002448,C-01187,2024-02-23,2024-03-24,14999.29,3
INV-2024-002449,C-01187,2024-09-24,2024-10-24,13126.39,3
INV-2024-002450,C-01187,2024-11-08,2024-12-08,6301.55,3
INV-2025-002451,C-01187,2025-04-08,2025-05-08,405.80,3
INV-2025-002452,C-01187,2025-08-27,2025-09-26,5573.84,3
INV-2026-002453,C-01187,2026-01-30,2026-03-01,100.00,3
INV-2024-002454,C-01188,2024-01-16,2024-02-15,1929.58,3
INV-2024-002455,C-01188,2024-02-23,2024-03-24,348.91,3
INV-2024-002456,C-01188,2024-04-05,2024-05-05,4374.67,3
INV-2024-002457,C-01188,2024-05-24,2024-06-23,3224.27,3
INV-2024-002458,C-01188,2024-07-10,2024-08-09,4017.42,3
INV-2024-002459,C-01188,2024-08-07,2024-09-06,4948.63,3
INV-2024-002460,C-01188,2024-09-05,2024-10-05,3756.23,3
INV-2024-002461,C-01188,2024-10-14,2024-11-13,6290.60,3
INV-2024-002462,C-01188,2024-12-02,2025-01-01,3264.03,3
INV-2025-002463,C-01188,2025-01-21,2025-02-20,4300.78,3
INV-2025-002464,C-01188,2025-02-26,2025-03-28,5680.53,3
INV-2025-002465,C-01188,2025-03-28,2025-04-27,100.00,3
INV-2025-002466,C-01188,2025-05-09,2025-06-08,5521.02,3
INV-2025-002467,C-01188,2025-06-25,2025-07-25,2235.47,3
INV-2025-002468,C-01188,2025-07-30,2025-08-29,4418.37,3
INV-2025-002469,C-01188,2025-09-19,2025-10-19,4962.28,3
INV-2025-002470,C-01188,2025-10-17,2025-11-16,6778.66,3
INV-2025-002471,C-01188,2025-12-24,2026-01-23,5228.01,3
INV-2026-002472,C-01188,2026-01-22,2026-02-21,7763.00,3
INV-2026-002473,C-01188,2026-02-20,2026-03-22,6258.47,3
INV-2026-002474,C-01188,2026-03-26,2026-04-25,4083.41,3
INV-2024-002475,C-01189,2024-01-22,2024-02-21,3182.33,3
INV-2024-002476,C-01189,2024-04-02,2024-05-02,6442.88,3
INV-2024-002477,C-01189,2024-06-21,2024-07-21,3490.61,3
INV-2024-002478,C-01189,2024-08-22,2024-09-21,1018.92,3
INV-2024-002479,C-01189,2024-10-21,2024-11-20,1986.40,3
INV-2025-002480,C-01189,2025-01-03,2025-02-02,4367.73,3
INV-2025-002481,C-01189,2025-03-14,2025-04-13,3594.89,3
